from,to,degree,source,target
/wiki/Data_science,/wiki/Information_science,0,21,45
/wiki/Data_science,/wiki/Statistics,0,21,81
/wiki/Data_science,/wiki/Data_visualization,0,21,22
/wiki/Data_science,/wiki/Exploratory_data_analysis,0,21,32
/wiki/Data_science,/wiki/Information_design,0,21,44
/wiki/Data_science,/wiki/Interactive_data_visualization,0,21,46
/wiki/Data_science,/wiki/Descriptive_statistics,0,21,26
/wiki/Data_science,/wiki/Statistical_inference,0,21,78
/wiki/Data_science,/wiki/Statistical_graphics,0,21,77
/wiki/Data_science,/wiki/Data_analysis,0,21,17
/wiki/Data_science,/wiki/Infographic,0,21,42
/wiki/Data_science,/wiki/Edward_Tufte,0,21,31
/wiki/Data_science,/wiki/Hadley_Wickham,0,21,35
/wiki/Data_science,/wiki/Drew_Conway,0,21,29
/wiki/Data_science,/wiki/Line_chart,0,21,51
/wiki/Data_science,/wiki/Bar_chart,0,21,3
/wiki/Data_science,/wiki/Histogram,0,21,39
/wiki/Data_science,/wiki/Scatterplot,0,21,70
/wiki/Data_science,/wiki/Boxplot,0,21,6
/wiki/Data_science,/wiki/Pareto_chart,0,21,60
/wiki/Data_science,/wiki/Pie_chart,0,21,63
/wiki/Data_science,/wiki/Area_chart,0,21,1
/wiki/Data_science,/wiki/Control_chart,0,21,14
/wiki/Data_science,/wiki/Run_chart,0,21,69
/wiki/Data_science,/wiki/Cartogram,0,21,10
/wiki/Data_science,/wiki/Small_multiple,0,21,73
/wiki/Data_science,/wiki/Sparkline,0,21,75
/wiki/Data_science,/wiki/Data,0,21,16
/wiki/Data_science,/wiki/Information,0,21,43
/wiki/Data_science,/wiki/Big_data,0,21,4
/wiki/Data_science,/wiki/Database,0,21,24
/wiki/Data_science,/wiki/Chartjunk,0,21,11
/wiki/Data_science,/wiki/Visual_perception,0,21,85
/wiki/Data_science,/wiki/Regression_analysis,0,21,67
/wiki/Data_science,/wiki/Statistical_model,0,21,80
/wiki/Data_science,/wiki/Misleading_graph,0,21,58
/wiki/Data_science,/wiki/Knowledge,0,21,49
/wiki/Data_science,/wiki/Data,0,21,16
/wiki/Data_science,/wiki/Statistics,0,21,81
/wiki/Data_science,/wiki/Data_mining,0,21,20
/wiki/Data_science,/wiki/Predictive_analytics,0,21,65
/wiki/Data_science,/wiki/Knowledge_Discovery_in_Databases,0,21,50
/wiki/Data_science,/wiki/Mathematics,0,21,56
/wiki/Data_science,/wiki/Statistics,0,21,81
/wiki/Data_science,/wiki/Information_science,0,21,45
/wiki/Data_science,/wiki/Computer_science,0,21,13
/wiki/Data_science,/wiki/Signal_processing,0,21,72
/wiki/Data_science,/wiki/Probability_models,0,21,66
/wiki/Data_science,/wiki/Machine_learning,0,21,53
/wiki/Data_science,/wiki/Statistical_learning_theory,0,21,79
/wiki/Data_science,/wiki/Data_mining,0,21,20
/wiki/Data_science,/wiki/Database,0,21,24
/wiki/Data_science,/wiki/Data_engineering,0,21,19
/wiki/Data_science,/wiki/Pattern_recognition_and_learning,0,21,61
/wiki/Data_science,/wiki/Data_visualization,0,21,22
/wiki/Data_science,/wiki/Predictive_analytics,0,21,65
/wiki/Data_science,/wiki/Uncertainty_modeling,0,21,83
/wiki/Data_science,/wiki/Data_warehousing,0,21,23
/wiki/Data_science,/wiki/Data_compression,0,21,18
/wiki/Data_science,/wiki/Computer_programming,0,21,12
/wiki/Data_science,/wiki/Artificial_intelligence,0,21,2
/wiki/Data_science,/wiki/High_performance_computing,0,21,38
/wiki/Data_science,/wiki/Big_data,0,21,4
/wiki/Data_science,/wiki/Machine_learning,0,21,53
/wiki/Data_science,/wiki/Machine_translation,0,21,54
/wiki/Data_science,/wiki/Speech_recognition,0,21,76
/wiki/Data_science,/wiki/Robotics,0,21,68
/wiki/Data_science,/wiki/Search_engines,0,21,71
/wiki/Data_science,/wiki/Digital_economy,0,21,27
/wiki/Data_science,/wiki/Biological_sciences,0,21,5
/wiki/Data_science,/wiki/Medical_informatics,0,21,57
/wiki/Data_science,/wiki/Health_care,0,21,37
/wiki/Data_science,/wiki/Social_sciences,0,21,74
/wiki/Data_science,/wiki/Humanities,0,21,40
/wiki/Data_science,/wiki/Economics,0,21,30
/wiki/Data_science,/wiki/Business,0,21,7
/wiki/Data_science,/wiki/Finance,0,21,33
/wiki/Data_science,/wiki/Data_mining,0,21,20
/wiki/Data_science,/wiki/Data_analysis,0,21,17
/wiki/Data_science,/wiki/Harvard_Business_Review,0,21,36
/wiki/Data_science,/wiki/The_Data_Incubator,0,21,82
/wiki/Data_science,/wiki/Datalogy,0,21,25
/wiki/Data_science,/wiki/Computer_science,0,21,13
/wiki/Data_science,/wiki/Peter_Naur,0,21,62
/wiki/Data_science,/wiki/University_of_Michigan,0,21,84
/wiki/Data_science,/wiki/Prasanta_Chandra_Mahalanobis,0,21,64
/wiki/Data_science,/wiki/Indian_Statistical_Institute,0,21,41
/wiki/Data_science,/wiki/DJ_Patil,0,21,15
/wiki/Data_science,/wiki/Jeff_Hammerbacher,0,21,48
/wiki/Data_science,/wiki/Statistics,0,21,81
/wiki/Data_science,/wiki/Forbes,0,21,34
/wiki/Data_science,/wiki/Buzzword,0,21,9
/wiki/Data_science,/wiki/Business_analytics,0,21,8
/wiki/Data_science,/wiki/American_Statistical_Association,0,21,0
/wiki/Data_science,/wiki/Nate_Silver,0,21,59
/wiki/Data_science,/wiki/List_of_statistical_packages,0,21,52
/wiki/Data_science,/wiki/Digital_object_identifier,0,21,28
/wiki/Data_science,/wiki/Forbes,0,21,34
/wiki/Data_science,/wiki/International_Standard_Book_Number,0,21,47
/wiki/Data_science,/wiki/International_Standard_Book_Number,0,21,47
/wiki/Data_science,/wiki/Data_science,0,21,21
/wiki/Data_science,/wiki/Data_science,0,21,21
/wiki/Data_science,/wiki/Main_Page,0,21,55
/wiki/Data_science,/wiki/Main_Page,0,21,55
/wiki/Main_Page,/wiki/Information_science,1,55,45
/wiki/Main_Page,/wiki/Statistics,1,55,81
/wiki/Main_Page,/wiki/Data_visualization,1,55,22
/wiki/Main_Page,/wiki/Exploratory_data_analysis,1,55,32
/wiki/Main_Page,/wiki/Information_design,1,55,44
/wiki/Main_Page,/wiki/Interactive_data_visualization,1,55,46
/wiki/Main_Page,/wiki/Descriptive_statistics,1,55,26
/wiki/Main_Page,/wiki/Statistical_inference,1,55,78
/wiki/Main_Page,/wiki/Statistical_graphics,1,55,77
/wiki/Main_Page,/wiki/Data_analysis,1,55,17
/wiki/Main_Page,/wiki/Infographic,1,55,42
/wiki/Main_Page,/wiki/Edward_Tufte,1,55,31
/wiki/Main_Page,/wiki/Hadley_Wickham,1,55,35
/wiki/Main_Page,/wiki/Drew_Conway,1,55,29
/wiki/Main_Page,/wiki/Line_chart,1,55,51
/wiki/Main_Page,/wiki/Bar_chart,1,55,3
/wiki/Main_Page,/wiki/Histogram,1,55,39
/wiki/Main_Page,/wiki/Scatterplot,1,55,70
/wiki/Main_Page,/wiki/Boxplot,1,55,6
/wiki/Main_Page,/wiki/Pareto_chart,1,55,60
/wiki/Main_Page,/wiki/Pie_chart,1,55,63
/wiki/Main_Page,/wiki/Area_chart,1,55,1
/wiki/Main_Page,/wiki/Control_chart,1,55,14
/wiki/Main_Page,/wiki/Run_chart,1,55,69
/wiki/Main_Page,/wiki/Cartogram,1,55,10
/wiki/Main_Page,/wiki/Small_multiple,1,55,73
/wiki/Main_Page,/wiki/Sparkline,1,55,75
/wiki/Main_Page,/wiki/Data,1,55,16
/wiki/Main_Page,/wiki/Information,1,55,43
/wiki/Main_Page,/wiki/Big_data,1,55,4
/wiki/Main_Page,/wiki/Database,1,55,24
/wiki/Main_Page,/wiki/Chartjunk,1,55,11
/wiki/Main_Page,/wiki/Visual_perception,1,55,85
/wiki/Main_Page,/wiki/Regression_analysis,1,55,67
/wiki/Main_Page,/wiki/Statistical_model,1,55,80
/wiki/Main_Page,/wiki/Misleading_graph,1,55,58
/wiki/Main_Page,/wiki/Knowledge,1,55,49
/wiki/Main_Page,/wiki/Data,1,55,16
/wiki/Main_Page,/wiki/Statistics,1,55,81
/wiki/Main_Page,/wiki/Data_mining,1,55,20
/wiki/Main_Page,/wiki/Predictive_analytics,1,55,65
/wiki/Main_Page,/wiki/Knowledge_Discovery_in_Databases,1,55,50
/wiki/Main_Page,/wiki/Mathematics,1,55,56
/wiki/Main_Page,/wiki/Statistics,1,55,81
/wiki/Main_Page,/wiki/Information_science,1,55,45
/wiki/Main_Page,/wiki/Computer_science,1,55,13
/wiki/Main_Page,/wiki/Signal_processing,1,55,72
/wiki/Main_Page,/wiki/Probability_models,1,55,66
/wiki/Main_Page,/wiki/Machine_learning,1,55,53
/wiki/Main_Page,/wiki/Statistical_learning_theory,1,55,79
/wiki/Main_Page,/wiki/Data_mining,1,55,20
/wiki/Main_Page,/wiki/Database,1,55,24
/wiki/Main_Page,/wiki/Data_engineering,1,55,19
/wiki/Main_Page,/wiki/Pattern_recognition_and_learning,1,55,61
/wiki/Main_Page,/wiki/Data_visualization,1,55,22
/wiki/Main_Page,/wiki/Predictive_analytics,1,55,65
/wiki/Main_Page,/wiki/Uncertainty_modeling,1,55,83
/wiki/Main_Page,/wiki/Data_warehousing,1,55,23
/wiki/Main_Page,/wiki/Data_compression,1,55,18
/wiki/Main_Page,/wiki/Computer_programming,1,55,12
/wiki/Main_Page,/wiki/Artificial_intelligence,1,55,2
/wiki/Main_Page,/wiki/High_performance_computing,1,55,38
/wiki/Main_Page,/wiki/Big_data,1,55,4
/wiki/Main_Page,/wiki/Machine_learning,1,55,53
/wiki/Main_Page,/wiki/Machine_translation,1,55,54
/wiki/Main_Page,/wiki/Speech_recognition,1,55,76
/wiki/Main_Page,/wiki/Robotics,1,55,68
/wiki/Main_Page,/wiki/Search_engines,1,55,71
/wiki/Main_Page,/wiki/Digital_economy,1,55,27
/wiki/Main_Page,/wiki/Biological_sciences,1,55,5
/wiki/Main_Page,/wiki/Medical_informatics,1,55,57
/wiki/Main_Page,/wiki/Health_care,1,55,37
/wiki/Main_Page,/wiki/Social_sciences,1,55,74
/wiki/Main_Page,/wiki/Humanities,1,55,40
/wiki/Main_Page,/wiki/Economics,1,55,30
/wiki/Main_Page,/wiki/Business,1,55,7
/wiki/Main_Page,/wiki/Finance,1,55,33
/wiki/Main_Page,/wiki/Data_mining,1,55,20
/wiki/Main_Page,/wiki/Data_analysis,1,55,17
/wiki/Main_Page,/wiki/Harvard_Business_Review,1,55,36
/wiki/Main_Page,/wiki/The_Data_Incubator,1,55,82
/wiki/Main_Page,/wiki/Datalogy,1,55,25
/wiki/Main_Page,/wiki/Computer_science,1,55,13
/wiki/Main_Page,/wiki/Peter_Naur,1,55,62
/wiki/Main_Page,/wiki/University_of_Michigan,1,55,84
/wiki/Main_Page,/wiki/Prasanta_Chandra_Mahalanobis,1,55,64
/wiki/Main_Page,/wiki/Indian_Statistical_Institute,1,55,41
/wiki/Main_Page,/wiki/DJ_Patil,1,55,15
/wiki/Main_Page,/wiki/Jeff_Hammerbacher,1,55,48
/wiki/Main_Page,/wiki/Statistics,1,55,81
/wiki/Main_Page,/wiki/Forbes,1,55,34
/wiki/Main_Page,/wiki/Buzzword,1,55,9
/wiki/Main_Page,/wiki/Business_analytics,1,55,8
/wiki/Main_Page,/wiki/American_Statistical_Association,1,55,0
/wiki/Main_Page,/wiki/Nate_Silver,1,55,59
/wiki/Main_Page,/wiki/List_of_statistical_packages,1,55,52
/wiki/Main_Page,/wiki/Digital_object_identifier,1,55,28
/wiki/Main_Page,/wiki/Forbes,1,55,34
/wiki/Main_Page,/wiki/International_Standard_Book_Number,1,55,47
/wiki/Main_Page,/wiki/International_Standard_Book_Number,1,55,47
/wiki/Main_Page,/wiki/Data_science,1,55,21
/wiki/Main_Page,/wiki/Data_science,1,55,21
/wiki/Main_Page,/wiki/Main_Page,1,55,55
/wiki/Main_Page,/wiki/Main_Page,1,55,55
/wiki/International_Standard_Book_Number,/wiki/Information_science,1,47,45
/wiki/International_Standard_Book_Number,/wiki/Statistics,1,47,81
/wiki/International_Standard_Book_Number,/wiki/Data_visualization,1,47,22
/wiki/International_Standard_Book_Number,/wiki/Exploratory_data_analysis,1,47,32
/wiki/International_Standard_Book_Number,/wiki/Information_design,1,47,44
/wiki/International_Standard_Book_Number,/wiki/Interactive_data_visualization,1,47,46
/wiki/International_Standard_Book_Number,/wiki/Descriptive_statistics,1,47,26
/wiki/International_Standard_Book_Number,/wiki/Statistical_inference,1,47,78
/wiki/International_Standard_Book_Number,/wiki/Statistical_graphics,1,47,77
/wiki/International_Standard_Book_Number,/wiki/Data_analysis,1,47,17
/wiki/International_Standard_Book_Number,/wiki/Infographic,1,47,42
/wiki/International_Standard_Book_Number,/wiki/Edward_Tufte,1,47,31
/wiki/International_Standard_Book_Number,/wiki/Hadley_Wickham,1,47,35
/wiki/International_Standard_Book_Number,/wiki/Drew_Conway,1,47,29
/wiki/International_Standard_Book_Number,/wiki/Line_chart,1,47,51
/wiki/International_Standard_Book_Number,/wiki/Bar_chart,1,47,3
/wiki/International_Standard_Book_Number,/wiki/Histogram,1,47,39
/wiki/International_Standard_Book_Number,/wiki/Scatterplot,1,47,70
/wiki/International_Standard_Book_Number,/wiki/Boxplot,1,47,6
/wiki/International_Standard_Book_Number,/wiki/Pareto_chart,1,47,60
/wiki/International_Standard_Book_Number,/wiki/Pie_chart,1,47,63
/wiki/International_Standard_Book_Number,/wiki/Area_chart,1,47,1
/wiki/International_Standard_Book_Number,/wiki/Control_chart,1,47,14
/wiki/International_Standard_Book_Number,/wiki/Run_chart,1,47,69
/wiki/International_Standard_Book_Number,/wiki/Cartogram,1,47,10
/wiki/International_Standard_Book_Number,/wiki/Small_multiple,1,47,73
/wiki/International_Standard_Book_Number,/wiki/Sparkline,1,47,75
/wiki/International_Standard_Book_Number,/wiki/Data,1,47,16
/wiki/International_Standard_Book_Number,/wiki/Information,1,47,43
/wiki/International_Standard_Book_Number,/wiki/Big_data,1,47,4
/wiki/International_Standard_Book_Number,/wiki/Database,1,47,24
/wiki/International_Standard_Book_Number,/wiki/Chartjunk,1,47,11
/wiki/International_Standard_Book_Number,/wiki/Visual_perception,1,47,85
/wiki/International_Standard_Book_Number,/wiki/Regression_analysis,1,47,67
/wiki/International_Standard_Book_Number,/wiki/Statistical_model,1,47,80
/wiki/International_Standard_Book_Number,/wiki/Misleading_graph,1,47,58
/wiki/International_Standard_Book_Number,/wiki/Knowledge,1,47,49
/wiki/International_Standard_Book_Number,/wiki/Data,1,47,16
/wiki/International_Standard_Book_Number,/wiki/Statistics,1,47,81
/wiki/International_Standard_Book_Number,/wiki/Data_mining,1,47,20
/wiki/International_Standard_Book_Number,/wiki/Predictive_analytics,1,47,65
/wiki/International_Standard_Book_Number,/wiki/Knowledge_Discovery_in_Databases,1,47,50
/wiki/International_Standard_Book_Number,/wiki/Mathematics,1,47,56
/wiki/International_Standard_Book_Number,/wiki/Statistics,1,47,81
/wiki/International_Standard_Book_Number,/wiki/Information_science,1,47,45
/wiki/International_Standard_Book_Number,/wiki/Computer_science,1,47,13
/wiki/International_Standard_Book_Number,/wiki/Signal_processing,1,47,72
/wiki/International_Standard_Book_Number,/wiki/Probability_models,1,47,66
/wiki/International_Standard_Book_Number,/wiki/Machine_learning,1,47,53
/wiki/International_Standard_Book_Number,/wiki/Statistical_learning_theory,1,47,79
/wiki/International_Standard_Book_Number,/wiki/Data_mining,1,47,20
/wiki/International_Standard_Book_Number,/wiki/Database,1,47,24
/wiki/International_Standard_Book_Number,/wiki/Data_engineering,1,47,19
/wiki/International_Standard_Book_Number,/wiki/Pattern_recognition_and_learning,1,47,61
/wiki/International_Standard_Book_Number,/wiki/Data_visualization,1,47,22
/wiki/International_Standard_Book_Number,/wiki/Predictive_analytics,1,47,65
/wiki/International_Standard_Book_Number,/wiki/Uncertainty_modeling,1,47,83
/wiki/International_Standard_Book_Number,/wiki/Data_warehousing,1,47,23
/wiki/International_Standard_Book_Number,/wiki/Data_compression,1,47,18
/wiki/International_Standard_Book_Number,/wiki/Computer_programming,1,47,12
/wiki/International_Standard_Book_Number,/wiki/Artificial_intelligence,1,47,2
/wiki/International_Standard_Book_Number,/wiki/High_performance_computing,1,47,38
/wiki/International_Standard_Book_Number,/wiki/Big_data,1,47,4
/wiki/International_Standard_Book_Number,/wiki/Machine_learning,1,47,53
/wiki/International_Standard_Book_Number,/wiki/Machine_translation,1,47,54
/wiki/International_Standard_Book_Number,/wiki/Speech_recognition,1,47,76
/wiki/International_Standard_Book_Number,/wiki/Robotics,1,47,68
/wiki/International_Standard_Book_Number,/wiki/Search_engines,1,47,71
/wiki/International_Standard_Book_Number,/wiki/Digital_economy,1,47,27
/wiki/International_Standard_Book_Number,/wiki/Biological_sciences,1,47,5
/wiki/International_Standard_Book_Number,/wiki/Medical_informatics,1,47,57
/wiki/International_Standard_Book_Number,/wiki/Health_care,1,47,37
/wiki/International_Standard_Book_Number,/wiki/Social_sciences,1,47,74
/wiki/International_Standard_Book_Number,/wiki/Humanities,1,47,40
/wiki/International_Standard_Book_Number,/wiki/Economics,1,47,30
/wiki/International_Standard_Book_Number,/wiki/Business,1,47,7
/wiki/International_Standard_Book_Number,/wiki/Finance,1,47,33
/wiki/International_Standard_Book_Number,/wiki/Data_mining,1,47,20
/wiki/International_Standard_Book_Number,/wiki/Data_analysis,1,47,17
/wiki/International_Standard_Book_Number,/wiki/Harvard_Business_Review,1,47,36
/wiki/International_Standard_Book_Number,/wiki/The_Data_Incubator,1,47,82
/wiki/International_Standard_Book_Number,/wiki/Datalogy,1,47,25
/wiki/International_Standard_Book_Number,/wiki/Computer_science,1,47,13
/wiki/International_Standard_Book_Number,/wiki/Peter_Naur,1,47,62
/wiki/International_Standard_Book_Number,/wiki/University_of_Michigan,1,47,84
/wiki/International_Standard_Book_Number,/wiki/Prasanta_Chandra_Mahalanobis,1,47,64
/wiki/International_Standard_Book_Number,/wiki/Indian_Statistical_Institute,1,47,41
/wiki/International_Standard_Book_Number,/wiki/DJ_Patil,1,47,15
/wiki/International_Standard_Book_Number,/wiki/Jeff_Hammerbacher,1,47,48
/wiki/International_Standard_Book_Number,/wiki/Statistics,1,47,81
/wiki/International_Standard_Book_Number,/wiki/Forbes,1,47,34
/wiki/International_Standard_Book_Number,/wiki/Buzzword,1,47,9
/wiki/International_Standard_Book_Number,/wiki/Business_analytics,1,47,8
/wiki/International_Standard_Book_Number,/wiki/American_Statistical_Association,1,47,0
/wiki/International_Standard_Book_Number,/wiki/Nate_Silver,1,47,59
/wiki/International_Standard_Book_Number,/wiki/List_of_statistical_packages,1,47,52
/wiki/International_Standard_Book_Number,/wiki/Digital_object_identifier,1,47,28
/wiki/International_Standard_Book_Number,/wiki/Forbes,1,47,34
/wiki/International_Standard_Book_Number,/wiki/International_Standard_Book_Number,1,47,47
/wiki/International_Standard_Book_Number,/wiki/International_Standard_Book_Number,1,47,47
/wiki/International_Standard_Book_Number,/wiki/Data_science,1,47,21
/wiki/International_Standard_Book_Number,/wiki/Data_science,1,47,21
/wiki/International_Standard_Book_Number,/wiki/Main_Page,1,47,55
/wiki/International_Standard_Book_Number,/wiki/Main_Page,1,47,55
/wiki/Digital_object_identifier,/wiki/Information_science,1,28,45
/wiki/Digital_object_identifier,/wiki/Statistics,1,28,81
/wiki/Digital_object_identifier,/wiki/Data_visualization,1,28,22
/wiki/Digital_object_identifier,/wiki/Exploratory_data_analysis,1,28,32
/wiki/Digital_object_identifier,/wiki/Information_design,1,28,44
/wiki/Digital_object_identifier,/wiki/Interactive_data_visualization,1,28,46
/wiki/Digital_object_identifier,/wiki/Descriptive_statistics,1,28,26
/wiki/Digital_object_identifier,/wiki/Statistical_inference,1,28,78
/wiki/Digital_object_identifier,/wiki/Statistical_graphics,1,28,77
/wiki/Digital_object_identifier,/wiki/Data_analysis,1,28,17
/wiki/Digital_object_identifier,/wiki/Infographic,1,28,42
/wiki/Digital_object_identifier,/wiki/Edward_Tufte,1,28,31
/wiki/Digital_object_identifier,/wiki/Hadley_Wickham,1,28,35
/wiki/Digital_object_identifier,/wiki/Drew_Conway,1,28,29
/wiki/Digital_object_identifier,/wiki/Line_chart,1,28,51
/wiki/Digital_object_identifier,/wiki/Bar_chart,1,28,3
/wiki/Digital_object_identifier,/wiki/Histogram,1,28,39
/wiki/Digital_object_identifier,/wiki/Scatterplot,1,28,70
/wiki/Digital_object_identifier,/wiki/Boxplot,1,28,6
/wiki/Digital_object_identifier,/wiki/Pareto_chart,1,28,60
/wiki/Digital_object_identifier,/wiki/Pie_chart,1,28,63
/wiki/Digital_object_identifier,/wiki/Area_chart,1,28,1
/wiki/Digital_object_identifier,/wiki/Control_chart,1,28,14
/wiki/Digital_object_identifier,/wiki/Run_chart,1,28,69
/wiki/Digital_object_identifier,/wiki/Cartogram,1,28,10
/wiki/Digital_object_identifier,/wiki/Small_multiple,1,28,73
/wiki/Digital_object_identifier,/wiki/Sparkline,1,28,75
/wiki/Digital_object_identifier,/wiki/Data,1,28,16
/wiki/Digital_object_identifier,/wiki/Information,1,28,43
/wiki/Digital_object_identifier,/wiki/Big_data,1,28,4
/wiki/Digital_object_identifier,/wiki/Database,1,28,24
/wiki/Digital_object_identifier,/wiki/Chartjunk,1,28,11
/wiki/Digital_object_identifier,/wiki/Visual_perception,1,28,85
/wiki/Digital_object_identifier,/wiki/Regression_analysis,1,28,67
/wiki/Digital_object_identifier,/wiki/Statistical_model,1,28,80
/wiki/Digital_object_identifier,/wiki/Misleading_graph,1,28,58
/wiki/Digital_object_identifier,/wiki/Knowledge,1,28,49
/wiki/Digital_object_identifier,/wiki/Data,1,28,16
/wiki/Digital_object_identifier,/wiki/Statistics,1,28,81
/wiki/Digital_object_identifier,/wiki/Data_mining,1,28,20
/wiki/Digital_object_identifier,/wiki/Predictive_analytics,1,28,65
/wiki/Digital_object_identifier,/wiki/Knowledge_Discovery_in_Databases,1,28,50
/wiki/Digital_object_identifier,/wiki/Mathematics,1,28,56
/wiki/Digital_object_identifier,/wiki/Statistics,1,28,81
/wiki/Digital_object_identifier,/wiki/Information_science,1,28,45
/wiki/Digital_object_identifier,/wiki/Computer_science,1,28,13
/wiki/Digital_object_identifier,/wiki/Signal_processing,1,28,72
/wiki/Digital_object_identifier,/wiki/Probability_models,1,28,66
/wiki/Digital_object_identifier,/wiki/Machine_learning,1,28,53
/wiki/Digital_object_identifier,/wiki/Statistical_learning_theory,1,28,79
/wiki/Digital_object_identifier,/wiki/Data_mining,1,28,20
/wiki/Digital_object_identifier,/wiki/Database,1,28,24
/wiki/Digital_object_identifier,/wiki/Data_engineering,1,28,19
/wiki/Digital_object_identifier,/wiki/Pattern_recognition_and_learning,1,28,61
/wiki/Digital_object_identifier,/wiki/Data_visualization,1,28,22
/wiki/Digital_object_identifier,/wiki/Predictive_analytics,1,28,65
/wiki/Digital_object_identifier,/wiki/Uncertainty_modeling,1,28,83
/wiki/Digital_object_identifier,/wiki/Data_warehousing,1,28,23
/wiki/Digital_object_identifier,/wiki/Data_compression,1,28,18
/wiki/Digital_object_identifier,/wiki/Computer_programming,1,28,12
/wiki/Digital_object_identifier,/wiki/Artificial_intelligence,1,28,2
/wiki/Digital_object_identifier,/wiki/High_performance_computing,1,28,38
/wiki/Digital_object_identifier,/wiki/Big_data,1,28,4
/wiki/Digital_object_identifier,/wiki/Machine_learning,1,28,53
/wiki/Digital_object_identifier,/wiki/Machine_translation,1,28,54
/wiki/Digital_object_identifier,/wiki/Speech_recognition,1,28,76
/wiki/Digital_object_identifier,/wiki/Robotics,1,28,68
/wiki/Digital_object_identifier,/wiki/Search_engines,1,28,71
/wiki/Digital_object_identifier,/wiki/Digital_economy,1,28,27
/wiki/Digital_object_identifier,/wiki/Biological_sciences,1,28,5
/wiki/Digital_object_identifier,/wiki/Medical_informatics,1,28,57
/wiki/Digital_object_identifier,/wiki/Health_care,1,28,37
/wiki/Digital_object_identifier,/wiki/Social_sciences,1,28,74
/wiki/Digital_object_identifier,/wiki/Humanities,1,28,40
/wiki/Digital_object_identifier,/wiki/Economics,1,28,30
/wiki/Digital_object_identifier,/wiki/Business,1,28,7
/wiki/Digital_object_identifier,/wiki/Finance,1,28,33
/wiki/Digital_object_identifier,/wiki/Data_mining,1,28,20
/wiki/Digital_object_identifier,/wiki/Data_analysis,1,28,17
/wiki/Digital_object_identifier,/wiki/Harvard_Business_Review,1,28,36
/wiki/Digital_object_identifier,/wiki/The_Data_Incubator,1,28,82
/wiki/Digital_object_identifier,/wiki/Datalogy,1,28,25
/wiki/Digital_object_identifier,/wiki/Computer_science,1,28,13
/wiki/Digital_object_identifier,/wiki/Peter_Naur,1,28,62
/wiki/Digital_object_identifier,/wiki/University_of_Michigan,1,28,84
/wiki/Digital_object_identifier,/wiki/Prasanta_Chandra_Mahalanobis,1,28,64
/wiki/Digital_object_identifier,/wiki/Indian_Statistical_Institute,1,28,41
/wiki/Digital_object_identifier,/wiki/DJ_Patil,1,28,15
/wiki/Digital_object_identifier,/wiki/Jeff_Hammerbacher,1,28,48
/wiki/Digital_object_identifier,/wiki/Statistics,1,28,81
/wiki/Digital_object_identifier,/wiki/Forbes,1,28,34
/wiki/Digital_object_identifier,/wiki/Buzzword,1,28,9
/wiki/Digital_object_identifier,/wiki/Business_analytics,1,28,8
/wiki/Digital_object_identifier,/wiki/American_Statistical_Association,1,28,0
/wiki/Digital_object_identifier,/wiki/Nate_Silver,1,28,59
/wiki/Digital_object_identifier,/wiki/List_of_statistical_packages,1,28,52
/wiki/Digital_object_identifier,/wiki/Digital_object_identifier,1,28,28
/wiki/Digital_object_identifier,/wiki/Forbes,1,28,34
/wiki/Digital_object_identifier,/wiki/International_Standard_Book_Number,1,28,47
/wiki/Digital_object_identifier,/wiki/International_Standard_Book_Number,1,28,47
/wiki/Digital_object_identifier,/wiki/Data_science,1,28,21
/wiki/Digital_object_identifier,/wiki/Data_science,1,28,21
/wiki/Digital_object_identifier,/wiki/Main_Page,1,28,55
/wiki/Digital_object_identifier,/wiki/Main_Page,1,28,55
/wiki/List_of_statistical_packages,/wiki/Information_science,1,52,45
/wiki/List_of_statistical_packages,/wiki/Statistics,1,52,81
/wiki/List_of_statistical_packages,/wiki/Data_visualization,1,52,22
/wiki/List_of_statistical_packages,/wiki/Exploratory_data_analysis,1,52,32
/wiki/List_of_statistical_packages,/wiki/Information_design,1,52,44
/wiki/List_of_statistical_packages,/wiki/Interactive_data_visualization,1,52,46
/wiki/List_of_statistical_packages,/wiki/Descriptive_statistics,1,52,26
/wiki/List_of_statistical_packages,/wiki/Statistical_inference,1,52,78
/wiki/List_of_statistical_packages,/wiki/Statistical_graphics,1,52,77
/wiki/List_of_statistical_packages,/wiki/Data_analysis,1,52,17
/wiki/List_of_statistical_packages,/wiki/Infographic,1,52,42
/wiki/List_of_statistical_packages,/wiki/Edward_Tufte,1,52,31
/wiki/List_of_statistical_packages,/wiki/Hadley_Wickham,1,52,35
/wiki/List_of_statistical_packages,/wiki/Drew_Conway,1,52,29
/wiki/List_of_statistical_packages,/wiki/Line_chart,1,52,51
/wiki/List_of_statistical_packages,/wiki/Bar_chart,1,52,3
/wiki/List_of_statistical_packages,/wiki/Histogram,1,52,39
/wiki/List_of_statistical_packages,/wiki/Scatterplot,1,52,70
/wiki/List_of_statistical_packages,/wiki/Boxplot,1,52,6
/wiki/List_of_statistical_packages,/wiki/Pareto_chart,1,52,60
/wiki/List_of_statistical_packages,/wiki/Pie_chart,1,52,63
/wiki/List_of_statistical_packages,/wiki/Area_chart,1,52,1
/wiki/List_of_statistical_packages,/wiki/Control_chart,1,52,14
/wiki/List_of_statistical_packages,/wiki/Run_chart,1,52,69
/wiki/List_of_statistical_packages,/wiki/Cartogram,1,52,10
